tax_year,tax_district,tif_project_num,tif_project_name,tif_status,tif_start_year,tif_end_year,tif_percentage,parcel_number,library,jnvs,park_dist,city_village,township,school,taxable_luc,tifluc,appraised_land,appraised_impr,appraised_total,assessed_land,assessed_impr,assessed_total,homesite,tax_rate_type,full_rate,reduction_factor,non_business_rate,own_occ_rate,effective_rate,eff_rate_county_gen,eff_rate_children,eff_rate_admh,eff_rate_fcbdd,eff_rate_parks,eff_rate_zoo,eff_rate_senior,eff_rate_library,eff_rate_jnvs,eff_rate_park_dist,eff_rate_city_village,eff_rate_township,eff_rate_schools,eff_rate_cscc,diverted_county_gen,diverted_children,diverted_admh,diverted_fcbdd,diverted_parks,diverted_zoo,diverted_senior,diverted_library,diverted_jnvs,diverted_park_dist,diverted_city_village,diverted_township,diverted_schools,diverted_cscc,diverted_total,tif_total,tif_jvs,tif_city_village,tif_township,tif_schools
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273707-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,101100.00,101100.00,0.00,35390.00,35390.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,45.52,133.64,60.52,192.58,33.55,19.19,49.96,77.35,78.96,0.00,44.28,305.07,0.00,0.00,1040.62,2599.88,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273708-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,117700.00,117700.00,0.00,41200.00,41200.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,52.99,155.58,70.46,224.18,39.05,22.34,58.16,90.05,91.93,0.00,51.56,355.15,0.00,0.00,1211.45,3026.68,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273709-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,113900.00,113900.00,0.00,39870.00,39870.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,51.28,150.56,68.18,216.95,37.79,21.62,56.27,87.14,88.96,0.00,49.90,343.69,0.00,0.00,1172.34,2928.98,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273710-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,124400.00,124400.00,0.00,43540.00,43540.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,56.00,164.42,74.46,236.92,41.27,23.61,61.45,95.16,97.15,0.00,54.48,375.33,0.00,0.00,1280.25,3198.58,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273711-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,113800.00,113800.00,0.00,39830.00,39830.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,51.23,150.41,68.11,216.74,37.75,21.60,56.22,87.05,88.87,0.00,49.83,343.35,0.00,0.00,1171.16,2926.02,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273712-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,115200.00,115200.00,0.00,40320.00,40320.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,51.86,152.26,68.95,219.40,38.22,21.86,56.91,88.13,89.96,0.00,50.44,347.58,0.00,0.00,1185.57,2962.04,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273713-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,114200.00,114200.00,0.00,39970.00,39970.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,51.41,150.94,68.36,217.50,37.89,21.67,56.41,87.36,89.19,0.00,50.01,344.55,0.00,0.00,1175.29,2936.34,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273714-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,142400.00,142400.00,0.00,49840.00,49840.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,64.11,188.21,85.24,271.20,47.24,27.03,70.35,108.93,111.21,0.00,62.36,429.62,0.00,0.00,1465.50,3661.40,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273715-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,114000.00,114000.00,0.00,39900.00,39900.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,51.32,150.68,68.24,217.12,37.82,21.64,56.31,87.21,89.02,0.00,49.92,343.94,0.00,0.00,1173.22,2931.18,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273716-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,114700.00,114700.00,0.00,40150.00,40150.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,51.64,151.62,68.66,218.48,38.06,21.77,56.67,87.76,89.58,0.00,50.24,346.10,0.00,0.00,1180.58,2949.56,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273717-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,114000.00,114000.00,0.00,39900.00,39900.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,51.32,150.68,68.24,217.12,37.82,21.64,56.31,87.21,89.02,0.00,49.92,343.94,0.00,0.00,1173.22,2931.18,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273718-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,115700.00,115700.00,0.00,40500.00,40500.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,52.09,152.95,69.26,220.38,38.39,21.96,57.16,88.52,90.37,0.00,50.67,349.12,0.00,0.00,1190.87,2975.28,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273719-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,113000.00,113000.00,0.00,39550.00,39550.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,50.87,149.36,67.64,215.22,37.49,21.45,55.82,86.44,88.24,0.00,49.48,340.93,0.00,0.00,1162.94,2905.48,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273720-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,114000.00,114000.00,0.00,39900.00,39900.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,51.32,150.68,68.24,217.12,37.82,21.64,56.31,87.21,89.02,0.00,49.92,343.94,0.00,0.00,1173.22,2931.18,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273721-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,142400.00,142400.00,0.00,49840.00,49840.00,No,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,65.94,193.59,87.67,278.94,47.24,27.80,71.79,112.05,114.38,0.00,64.15,438.17,0.00,0.00,1501.72,3753.24,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273722-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,114700.00,114700.00,0.00,40150.00,40150.00,No,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,53.12,155.95,70.62,224.72,38.06,22.39,57.83,90.26,92.14,0.00,51.67,352.99,0.00,0.00,1209.75,3023.54,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273723-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,114000.00,114000.00,0.00,39900.00,39900.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,51.32,150.68,68.24,217.12,37.82,21.64,56.31,87.21,89.02,0.00,49.92,343.94,0.00,0.00,1173.22,2931.18,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273724-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,115200.00,115200.00,0.00,40320.00,40320.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,51.86,152.26,68.95,219.40,38.22,21.86,56.91,88.13,89.96,0.00,50.44,347.58,0.00,0.00,1185.57,2962.04,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273725-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,113900.00,113900.00,0.00,39870.00,39870.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,51.28,150.56,68.18,216.95,37.79,21.62,56.27,87.14,88.96,0.00,49.90,343.69,0.00,0.00,1172.34,2928.98,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273726-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,126800.00,126800.00,0.00,44380.00,44380.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,57.08,167.60,75.90,241.49,42.07,24.06,62.64,97.00,99.02,0.00,55.53,382.56,0.00,0.00,1304.95,3260.30,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273727-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,156700.00,156700.00,0.00,54850.00,54850.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,70.55,207.14,93.80,298.46,51.99,29.74,77.42,119.88,122.39,0.00,68.64,472.81,0.00,0.00,1612.82,4029.46,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273728-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,142700.00,142700.00,0.00,49950.00,49950.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,64.25,188.63,85.42,271.80,47.35,27.08,70.50,109.17,111.45,0.00,62.50,430.58,0.00,0.00,1468.73,3669.48,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273729-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,166600.00,166600.00,0.00,58310.00,58310.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,67.13,197.09,89.25,284.00,49.47,28.30,73.66,114.07,116.45,0.00,65.30,449.89,0.00,0.00,1534.61,3834.06,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273730-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,153200.00,153200.00,0.00,53620.00,53620.00,No,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,70.94,208.27,94.32,300.10,50.82,29.91,77.23,120.54,123.06,0.00,69.01,471.40,0.00,0.00,1615.60,4037.88,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273731-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,176500.00,176500.00,0.00,61780.00,61780.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,79.46,233.31,105.65,336.17,58.56,33.50,87.20,135.03,137.84,0.00,77.31,532.55,0.00,0.00,1816.58,4538.54,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273732-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,120200.00,120200.00,0.00,42070.00,42070.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,54.11,158.87,71.95,228.92,39.88,22.81,59.38,91.95,93.87,0.00,52.63,362.66,0.00,0.00,1237.03,3090.60,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273733-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,142100.00,142100.00,0.00,49740.00,49740.00,No,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,65.81,193.20,87.49,278.39,47.15,27.74,71.64,111.82,114.15,0.00,64.02,437.29,0.00,0.00,1498.70,3745.70,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273734-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,139100.00,139100.00,0.00,48690.00,48690.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,62.63,183.87,83.27,264.94,46.15,26.40,68.72,106.42,108.64,0.00,60.92,419.72,0.00,0.00,1431.68,3576.92,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273735-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,95200.00,95200.00,0.00,33320.00,33320.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,42.86,125.82,56.98,181.31,31.58,18.07,47.03,72.83,74.35,0.00,41.70,287.22,0.00,0.00,979.75,2447.80,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273736-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,139900.00,139900.00,0.00,48970.00,48970.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,62.99,184.93,83.75,266.46,46.42,26.55,69.12,107.03,109.27,0.00,61.27,422.12,0.00,0.00,1439.91,3597.48,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273737-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,174100.00,174100.00,0.00,60940.00,60940.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,78.38,230.13,104.22,331.60,57.76,33.04,86.01,133.20,135.98,0.00,76.26,525.31,0.00,0.00,1791.89,4476.86,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273738-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,132100.00,132100.00,0.00,46240.00,46240.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,59.48,174.62,79.08,251.62,43.83,25.07,65.27,101.06,103.17,0.00,57.86,398.59,0.00,0.00,1359.65,3396.94,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273739-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,139800.00,139800.00,0.00,48930.00,48930.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,62.94,184.78,83.68,266.24,46.38,26.53,69.07,106.94,109.18,0.00,61.22,421.78,0.00,0.00,1438.74,3594.56,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273740-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,151800.00,151800.00,0.00,53130.00,53130.00,No,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,70.29,206.37,93.46,297.36,50.36,29.63,76.52,119.44,121.93,0.00,68.39,467.10,0.00,0.00,1600.85,4001.00,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273741-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,169200.00,169200.00,0.00,59220.00,59220.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,76.17,223.64,101.28,322.24,56.13,32.11,83.58,129.44,132.14,0.00,74.10,510.48,0.00,0.00,1741.31,4350.50,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273742-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,161000.00,161000.00,0.00,56350.00,56350.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,72.48,212.80,96.37,306.62,53.41,30.56,79.54,123.16,125.73,0.00,70.50,485.75,0.00,0.00,1656.92,4139.64,NA,NA,NA,NA
2019,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175-273743-00,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,NA,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,0.00,89900.00,89900.00,0.00,31470.00,31470.00,Yes,Res/Ag,97.460000,0.151690,0.089150,0.022287,82.676383,1.470000,4.315807,1.954473,6.218778,0.947865,0.619713,1.555794,2.497902,2.550000,0.000000,1.430000,9.477110,49.638941,0.000000,40.48,118.85,53.82,171.24,29.83,17.06,44.42,68.78,70.21,0.00,39.37,271.28,0.00,0.00,925.34,2311.88,NA,NA,NA,NA
